Company Name,State,Hospital Name,Asset No.,Asset Type Code,Asset Type Description,Manufacturer,Model,Serial No,User Department Code,User Department Name,User Area Code,User Area Name,User Location Code,User Location Name,Asset Status,Real Time Status,POC Flag,Power Supply (PSU) - Cleaning,Fan & Filter Check&Clean,Battery Check,Wire Rope Check,Railing (longitude & Transverse),QA Sticker Validity,Telescopic Arm ,Pulley,Guard Filter Check,Meter Gauge Check,Light Indicator Check,Water Pump Check,Total Maintenance Activity
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12933,13-272,"Radiographic Units, Mobile",Siemens Medical Systems Inc,Mobilett Hp Plus,31047,I01,Imaging and Diagnostic,DEX,Jabatan X-ray,01-G-159,DEX - STOR,Inactive,Not Functioning,Yes,1,1,1,1,No,1,No,No,No,No,No,No,5
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12939,16-173,"Sphygmomanometers, Electronic, Automatic",Welch Allyn Inc,Welch Allyn 5200,200210437,I02,In-patient Care Services,W2C,Wad 2c,01-2-052,W2C - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12940,16-173,"Sphygmomanometers, Electronic, Automatic",Welch Allyn Inc,Welch Allyn 5200,200210441,I02,In-patient Care Services,W8C,Isolation Ward,01-8-064,Stor,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12941,17-429,"Ventilators, Intensive Care",Hamilton Medical AG,Raphael Color,3429,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Inactive,Not Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12942,17-429,"Ventilators, Intensive Care",Hamilton Medical AG,Raphael Color,3431,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12943,12-050,"Humidifiers, Heated",Fisher & Paykel Healthcare Ltd,Fisher&Paykel Mr730,30416005520,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12944,12-050,"Humidifiers, Heated",Fisher & Paykel Healthcare Ltd,Fisher&Paykel Mr730,30416005525,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12947,17-148,"Oximeters, Pulse",Dolphin Medical Inc,Dolphin 2100,M0317-010,I02,In-patient Care Services,W7A,Wad 7a,01-7-012,W7A - KAUNTER JURURAWAT,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12948,17-148,"Oximeters, Pulse",Dolphin Medical Inc,Dolphin 2100,M0317-003,I02,In-patient Care Services,W7B,Wad 7b,01-7-065,W7B - WAD 7B,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12970,10-208,Aspirators,Eschmann Brothers & Walsh Ltd,Eschmann Vp 35,V3AC-3A-1525,I02,In-patient Care Services,W2C,Wad 2c,01-2-052,W2C - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12972,10-208,Aspirators,Eschmann Brothers & Walsh Ltd,Eschmann Vp 35,V3AC-3A-1528,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12973,10-208,Aspirators,Eschmann Brothers & Walsh Ltd,Eschmann Vp 35,V3AC-3A-1521,I02,In-patient Care Services,W7C,Wad 7c,01-7-057,W7C - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12974,17-882,"Defibrillator/Pacemakers, External",Nihon Kohden Corp,Cardiolife Tec-7631k,181,I02,In-patient Care Services,W7A,Wad 7a,01-7-005,W7A - WAD 7A,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12975,10-208,Aspirators,Erio Srl,Erio Ats3800,6A111,D01,Dental,DEN,Jabatan Pergigian,25-01-031,DEN - ROOM 4,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12998,10-208,Aspirators,Markos Mefar SpA,Markos Mefar Sp20,03F0056599,I02,In-patient Care Services,W2B,Wad 2b,01-2-060,W2B - WAD 2B,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN12999,10-208,Aspirators,Markos Mefar SpA,Markos Mefar Sp20,03F0056598,I02,In-patient Care Services,W5A,Wad 5a,01-5-010,W5A - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13000,10-208,Aspirators,Markos Mefar SpA,Markos Mefar Sp20,02F0201425,I02,In-patient Care Services,W5A,Wad 5a,01-5-010,W5A - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13001,12-912,"Pacemakers, Cardiac, External, Invasive Electrodes, Transvenous",Siemens Medical Systems Inc,Siemens 146,6835,I02,In-patient Care Services,W4C,Wad 4c,01-4-026,W4C-STOR ALAT PERUBATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13002,12-912,"Pacemakers, Cardiac, External, Invasive Electrodes, Transvenous",Siemens Medical Systems Inc,Chronocor V,33939,I02,In-patient Care Services,W4C,Wad 4c,01-4-026,W4C-STOR ALAT PERUBATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13091,17-429,"Ventilators, Intensive Care",Viasys Healthcare Inc,Viasys T Bird Vso2,ADHT 1838,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Inactive,Not Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13104,11-218,Hemodialysis Units,Nikkiso Co Ltd,Nikkiso Dbb-26,63028-10,H01,Haemodialysis,HDU,Unit Haemodialysis,02-G-112,HDU - BILIK RAWATAN,Inactive,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13105,13-217,"Infusion Pumps, Syringe",Terumo Corp,Terufusion TE-331,3080018,I02,In-patient Care Services,W8B,Wad 8b,01-8-077,W8B - STOR,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13106,13-217,"Infusion Pumps, Syringe",Terumo Corp,Terufusion TE-331,3080010,A06,Anesthesiology,WHD,Ward High Dependency,01-6-080,WHD - HIGH DEPENDENCY WARD,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13107,13-215,"Infusion Pumps, General-Purpose",Terumo Corp,Terufusion TE-112,3030031,I02,In-patient Care Services,W8D,Wad 8d,01-8-014,W8D - BILIK RAWATAN,Active,Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13108,13-215,"Infusion Pumps, General-Purpose",Terumo Corp,Terufusion TE-112,3030030,I02,In-patient Care Services,W3B,Wad 3b,01-3-064,W3B - WAD 3B,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13114,17-148,"Oximeters, Pulse",Nonin Medical Inc,Nonin 2120,126600148,I02,In-patient Care Services,W3B,Wad 3b,01-3-071,W3B - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13115,16-173,"Sphygmomanometers, Electronic, Automatic",Nonin Medical Inc,Nonin 2120,126600165,I02,In-patient Care Services,W3A,Wad 3a,01-3-006,W3A - WAD 3A,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13116,12-647,"Physiologic Monitoring Systems, Acute Care",Nonin Medical Inc,Avant 2120,126600157,I02,In-patient Care Services,W8B,Wad 8b,01-8-077,W8B - STOR,Inactive,Not Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13117,17-148,"Oximeters, Pulse",Nonin Medical Inc,Nonin 8600 Series,104009933,I02,In-patient Care Services,W8B,Wad 8b,01-8-077,W8B - STOR,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13118,17-148,"Oximeters, Pulse",Nonin Medical Inc,Nonin 8600 Series,104009948,I02,In-patient Care Services,W3B,Wad 3b,01-3-073,W3B - STOR,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13119,17-882,"Defibrillator/Pacemakers, External",Physio-Control Inc,Lifepak 20,30994034,I02,In-patient Care Services,W3A,Wad 3a,01-3-008,W3A - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13126,18-147,"Mattress Systems, Alternating-Pressure",Huntleigh Healthcare Ltd,Huntleigh Betabed Bb2/Opb,B75002437,I02,In-patient Care Services,W3A,Wad 3a,01-3-012,W3A - STOR,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13127,18-147,"Mattress Systems, Alternating-Pressure",Huntleigh Healthcare Ltd,Huntleigh Betabed Bb2/Opb,B75003546,I02,In-patient Care Services,W3B,Wad 3b,01-3-073,W3B - STOR,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13128,11-413,"Electrocardiographs, Single-Channel",Nihon Kohden Corp,Cardiofax Ecg-9020k,11764,P07,Psychiatry,WPL,Wad Lelaki Psikiatri,13-G-019,PSY/WAD 8 - B/RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13129,12-647,"Physiologic Monitoring Systems, Acute Care",Mediana Co Ltd,Mediana Ym5000,PA200030900089,I02,In-patient Care Services,W8B,Wad 8b,01-8-071,W8B - WAD 8B,Inactive,Not Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13130,12-647,"Physiologic Monitoring Systems, Acute Care",Mediana Co Ltd,Mediana Ym5000,PA200030900078,I02,In-patient Care Services,W3A,Wad 3a,01-3-006,W3A - WAD 3A,Inactive,Not Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13132,10-208,Aspirators,Clements Medical Equipment Pty Ltd,Clements Suc 81000,MO50D 21416,I02,In-patient Care Services,W3A,Wad 3a,01-3-006,W3A - WAD 3A,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13138,16-340,"Cast Cutters, Electric",De Soutter Medical Ltd,De Soutter Cc4,4567,O04,Orthopedic,ORT,Klinik Otopedik,01-G-209,ORT - BILIK PLASTER (C),Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13140,12-647,"Physiologic Monitoring Systems, Acute Care",Life Track Sdn Bhd,Lifetrack Iv,A000049,O01,Obstetric & Gynecology,MOT,Dewan Bedah Bersalin,01-1-051,MOT-DEWAN BEDAH BERSALIN,Inactive,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13141,16-340,"Cast Cutters, Electric",De Soutter Medical Ltd,De Soutter Cc4,4555,I02,In-patient Care Services,W5A,Wad 5a,01-5-008,W5A - WAD 5A,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13144,16-800,"Charts, Eye, Visual Acuity",Clement Clarke International Ltd,Clement 451dedtt,22668/11/02/2003,O03,Ophtamology,EYE,Jabatan Mata,25-01-074,EYE - ROOM 7,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13145,12-609,Eye Movement Monitors,Nikon Corp,Nikon Rs-232c,10036,O03,Ophtamology,EYE,Jabatan Mata,01-1-081,EYE-BILIK B (PAKAR MATA),Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13146,10-228,Audiometers,Eckstein Bros Inc,Eckstein Bros Eb-22,1925,E01,"Ear, Nose and Throat",ENT,"Jab.hidung,keronkong&telinga",01-1-103,ENT - BILIK AUDIO METRI,Inactive,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13148,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fanem Ltda,Multisystem 2051,HZ3844,A06,Anesthesiology,OPT,Operation Theater,L0-OT-11,Stor Peralatan,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13149,11-985,Heating Pads,Thermamed Gmbh,Thermamed,180212049,O01,Obstetric & Gynecology,MOT,Dewan Bedah Bersalin,01-1-051,MOT-DEWAN BEDAH BERSALIN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13151,12-282,"Lights, Surgical",ALM Industry SA,Angenieux Ax10,1002,A06,Anesthesiology,OTR,Dewan Bedah,01-3-041,OTR - DEWAN BEDAH NO 4,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13152,10-228,Audiometers,Quest Technologies Inc,Quest 1900 & 2900,HWC100003,E01,"Ear, Nose and Throat",ENT,"Jab.hidung,keronkong&telinga",01-1-103,ENT - BILIK AUDIO METRI,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13156,18-231,"Electrosurgical Units, Monopolar/Bipolar",Eschmann Brothers & Walsh Ltd,Eschmann Td 830,83DA-1E-1008,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-102,Equipment Supplies,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13157,10-552,"Cameras, Identification",Quantel Medical,Quantel Axis Ii,2147,O03,Ophtamology,EYE,Jabatan Mata,01-1-083,EYE - BILIK OPTOMETRI,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13158,16-919,"Perimeters, Ophthalmic, Manual",Topcon Corp,Topcon Om-4,3014274,O03,Ophtamology,EYE,Jabatan Mata,01-1-083,EYE - BILIK OPTOMETRI,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13159,16-800,"Charts, Eye, Visual Acuity",Topcon Corp,Acp-8,EM144117,O03,Ophtamology,EYE,Jabatan Mata,25-01-073,EYE - ROOM 6,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13160,12-281,Slit Lamps,Topcon Corp,Topcon Sl-1e,1109272,O03,Ophtamology,EYE,Jabatan Mata,01-1-083,EYE - BILIK OPTOMETRI,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13162,12-647,"Physiologic Monitoring Systems, Acute Care",GE Healthcare,Dash 3000 Pro,K9DJ0648G,P07,Psychiatry,WPL,Wad Lelaki Psikiatri,13-G-019,PSY/WAD 8 - B/RAWATAN,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13163,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fanem Ltda,Multisystem 2051-Uci,HZ3848,I02,In-patient Care Services,W6C,Wad 6c,01-6-019,W6C - BILIK BAYI,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13164,17-515,"Phototherapy Units, Visible Light, Hyperbilirubinemia",Fanem Ltda,Octofoto 006-0fl,GV8043,P01,Pediatric,WCNCU,Wad Neonatal Intensive Care Unit (nicu),1-NC-04,Recept,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13165,13-961,"Tables, Operating",Eschmann Brothers & Walsh Ltd,Eschmann Mr,MRRB-3H-1320,A06,Anesthesiology,OTR,Dewan Bedah,01-3-050,OTR - DEWAN BEDAH NO 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13181,11-218,Hemodialysis Units,Fresenius Medical Care Ag & Co,Fresenius 4008s,3VCAP338,H01,Haemodialysis,HDU,Unit Haemodialysis,02-G-112,HDU - BILIK RAWATAN,Inactive,Not Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13182,11-218,Hemodialysis Units,Fresenius Medical Care Ag & Co,Fresenius 4008s,3VCAP353,H01,Haemodialysis,HDU,Unit Haemodialysis,02-G-112,HDU - BILIK RAWATAN,Inactive,Not Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13183,11-218,Hemodialysis Units,Fresenius Medical Care Ag & Co,Fresenius 4008s,3VCAP306,H01,Haemodialysis,HDU,Unit Haemodialysis,02-G-112,HDU - BILIK RAWATAN,Inactive,Not Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13188,16-018,Dialyzer Reprocessing Units,Coremed Sdn Bhd,Coremed Adr-88,ADR-152/03,H01,Haemodialysis,HDU,Unit Haemodialysis,02-G-112,HDU - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13189,10-228,Audiometers,Gn Otometrics A/S,Madsen Aurical,147170,E01,"Ear, Nose and Throat",ENT,"Jab.hidung,keronkong&telinga",01-1-103,ENT - BILIK AUDIO METRI,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13194,17-445,"Multiple Medical Gas Monitors, Respired/Anesthetic",Datex-Ohmeda Inc,S/5 Compact,M0019PN3431026,A06,Anesthesiology,OTR,Dewan Bedah,01-3-050,OTR - DEWAN BEDAH NO 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13195,14-141,Treadmills,Trimline Medical,Trimline T360/T370hr,31004029,P05,Physiotherapy,PHY,Fisioterapi,01-G-074,PHY - GIMNASIUM,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13213,11-389,"Scanning Systems, Ultrasonic, Ophthalmic",Ophthalmic Technologies Inc,Oti B&A,26429,I02,In-patient Care Services,W4A,Multi Discipline Ward,01-4-008,W4A - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13214,11-246,"Radiofrequency Therapy Systems, Diathermy",Siemens Medical Systems Inc,Siemens 708s,94,P05,Physiotherapy,PHY,Fisioterapi,01-G-070,PHY - HIDROTERAPI,Inactive,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13215,11-246,"Radiofrequency Therapy Systems, Diathermy",Siemens Medical Systems Inc,Siemens 708s,594,P05,Physiotherapy,PHY,Fisioterapi,01-G-070,PHY - HIDROTERAPI,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13302,13-372,Retinoscopes,Welch Allyn Inc,Welch Allyn,1,O03,Ophtamology,EYE,Jabatan Mata,25-01-071,EYE - ROOM 4,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13303,13-372,Retinoscopes,Welch Allyn Inc,Welch Allyn,2,O03,Ophtamology,EYE,Jabatan Mata,25-01-071,EYE - ROOM 4,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13316,16-800,"Charts, Eye, Visual Acuity",Nidek Co Ltd,Nidek Lm 380,11828,O03,Ophtamology,EYE,Jabatan Mata,25-01-074,EYE - ROOM 7,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13317,16-800,"Charts, Eye, Visual Acuity",Nidek Co Ltd,Nidek Lm 380,11814,O03,Ophtamology,EYE,Jabatan Mata,25-01-074,EYE - ROOM 7,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13318,16-800,"Charts, Eye, Visual Acuity",Clement Clarke International Ltd,Clement 4129301,160326,O03,Ophtamology,EYE,Jabatan Mata,01-G-269,EYE - Bilik,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13319,12-222,Keratomes,Bobes Sa,Model-11,2178,O03,Ophtamology,EYE,Jabatan Mata,01-1-083,EYE - BILIK OPTOMETRI,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13320,16-800,"Charts, Eye, Visual Acuity",Not Available,II,B/11001,O03,Ophtamology,EYE,Jabatan Mata,25-01-074,EYE - ROOM 7,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13321,15-621,Microsurgical Instruments,Honan Group,Honan,23496,O03,Ophtamology,EYE,Jabatan Mata,25-01-093,EYE - STOR PERALATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13322,15-621,Microsurgical Instruments,Honan Group,Honan,23497,O03,Ophtamology,EOT,Eye Operation Theater,01-4-044,EOT - BILIK BEDAH,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13323,15-651,Stirrers,Heidolph Instruments Gmbh & Co Kg,Heidolph Mr3001,40367581,O03,Ophtamology,EYE,Jabatan Mata,01-1-083,EYE - BILIK OPTOMETRI,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13324,10-228,Audiometers,Explorent GmbH,Explorent Vra201,135689,E01,"Ear, Nose and Throat",ENT,"Jab.hidung,keronkong&telinga",01-1-103,ENT - BILIK AUDIO METRI,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13325,16-800,"Charts, Eye, Visual Acuity",Keeler Ltd,Keeler 2201-P-1121,Not Available,O03,Ophtamology,EYE,Jabatan Mata,25-01-074,EYE - ROOM 7,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13350,11-248,"Ultrasound Therapy Systems, Physical Therapy",Soring Gmbh,Sonoca 180,S180-105,O04,Orthopedic,ORT,Klinik Otopedik,01-G-240,ORT-B/RAWATAN OTO.3,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13416,12-647,"Physiologic Monitoring Systems, Acute Care",Critikon Co LLC,Dinamap Pro 1000,020M3470024,G01,General Medicine,CLL,Makmal Kardiologi,01-4-002,TK4-UJIAN STRESS/HOLTER,Active,Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13417,15-657,"Scanning Systems, Ultrasonic, Obstetric/Gynecologic",Aloka Co Ltd,Aloka Ssd-3500,M01768,G01,General Medicine,ONG,Klinik Obstetrik & Ginekologi,25-G-083,ONG - BILIK 1,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13425,16-800,"Charts, Eye, Visual Acuity",Clement Clarke International Ltd,Clement Clark,SN HD450,O03,Ophtamology,EYE,Jabatan Mata,25-01-074,EYE - ROOM 7,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13427,10-396,Biofeedback Systems,Samsung,Samsung 753dfx 8,AV17KSBB/MYA,P07,Psychiatry,PSY,Jabatan Psikiatri,12-G-010,PSY - BILIK PAKAR (K),Inactive,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13431,17-174,"Radiographic Systems, Film",Quantum Medical Imaging Llc,Odyssey Hf Series Qg6500,QG6500-03B-0203,I01,Imaging and Diagnostic,DEX,Jabatan X-ray,01-G-154,DEX-PERUNDING RADIOLOGI,Active,Functioning,Yes,No,No,No,No,1,1,1,1,No,No,No,No,4
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13435,12-388,"Recorders, Tape, Data, Electrocardiography",Cordigital,Micro Er,210326,G01,General Medicine,CLL,Makmal Kardiologi,01-4-002,TK4-UJIAN STRESS/HOLTER,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13436,12-388,"Recorders, Tape, Data, Electrocardiography",Cordigital,Micro Er,210099,G01,General Medicine,CLL,Makmal Kardiologi,01-4-002,TK4-UJIAN STRESS/HOLTER,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13437,12-388,"Recorders, Tape, Data, Electrocardiography",Cordigital,Micro Er,210047,G01,General Medicine,CLL,Makmal Kardiologi,01-4-002,TK4-UJIAN STRESS/HOLTER,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13451,17-422,"Scanning Systems, Ultrasonic, Cardiac",Siemens Medical Systems Inc,Acuson Cypress 8267219,73310,G01,General Medicine,CLL,Makmal Kardiologi,01-4-003,TK4-B/UJIAN EKOKARDIOGRA,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13456,12-282,"Lights, Surgical",Yamada Shadowless Lamp Co Ltd,Skylux Ace 1,N/A,O01,Obstetric & Gynecology,WCLOT,Ldc - Dewan Bedah Bersalin,G-LD-102,Equipment Supplies,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13504,10-447,"Warming Units, Blood/Solution",Barkey GmbH & Co KG,Plasmatherm Iii,1505387,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN13505,10-447,"Warming Units, Blood/Solution",Barkey GmbH & Co KG,Plasmatherm Ii,FN1206332,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
